member,archive,archive_url,crs,min_x,min_y,max_x,max_y
3dm_33_407_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,407000,5815000,408000,5816000
3dm_33_408_5799_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5799000,409000,5800000
3dm_33_408_5800_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5800000,409000,5801000
3dm_33_408_5801_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5801000,409000,5802000
3dm_33_408_5802_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5802000,409000,5803000
3dm_33_408_5803_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5803000,409000,5804000
3dm_33_408_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5804000,409000,5805000
3dm_33_408_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5805000,409000,5806000
3dm_33_408_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5806000,409000,5807000
3dm_33_408_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5807000,409000,5808000
3dm_33_408_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5808000,409000,5809000
3dm_33_408_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5809000,409000,5810000
3dm_33_408_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5810000,409000,5811000
3dm_33_408_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5811000,409000,5812000
3dm_33_408_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5812000,409000,5813000
3dm_33_408_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5813000,409000,5814000
3dm_33_408_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5814000,409000,5815000
3dm_33_408_5815_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,408000,5815000,409000,5816000
3dm_33_409_5801_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5801000,410000,5802000
3dm_33_409_5802_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5802000,410000,5803000
3dm_33_409_5803_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5803000,410000,5804000
3dm_33_409_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5804000,410000,5805000
3dm_33_409_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5805000,410000,5806000
3dm_33_409_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5806000,410000,5807000
3dm_33_409_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5807000,410000,5808000
3dm_33_409_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5808000,410000,5809000
3dm_33_409_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5809000,410000,5810000
3dm_33_409_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5810000,410000,5811000
3dm_33_409_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5811000,410000,5812000
3dm_33_409_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5812000,410000,5813000
3dm_33_409_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5813000,410000,5814000
3dm_33_409_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,409000,5814000,410000,5815000
3dm_33_410_5802_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5802000,411000,5803000
3dm_33_410_5803_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5803000,411000,5804000
3dm_33_410_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5804000,411000,5805000
3dm_33_410_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5805000,411000,5806000
3dm_33_410_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5806000,411000,5807000
3dm_33_410_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5807000,411000,5808000
3dm_33_410_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5808000,411000,5809000
3dm_33_410_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5809000,411000,5810000
3dm_33_410_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5810000,411000,5811000
3dm_33_410_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5811000,411000,5812000
3dm_33_410_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5812000,411000,5813000
3dm_33_410_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5813000,411000,5814000
3dm_33_410_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,410000,5814000,411000,5815000
3dm_33_411_5802_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5802000,412000,5803000
3dm_33_411_5803_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5803000,412000,5804000
3dm_33_411_5804_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5804000,412000,5805000
3dm_33_411_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5805000,412000,5806000
3dm_33_411_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5806000,412000,5807000
3dm_33_411_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5807000,412000,5808000
3dm_33_411_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5808000,412000,5809000
3dm_33_411_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5809000,412000,5810000
3dm_33_411_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5810000,412000,5811000
3dm_33_411_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5811000,412000,5812000
3dm_33_411_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5812000,412000,5813000
3dm_33_411_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5813000,412000,5814000
3dm_33_411_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,411000,5814000,412000,5815000
3dm_33_412_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5805000,413000,5806000
3dm_33_412_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5806000,413000,5807000
3dm_33_412_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5807000,413000,5808000
3dm_33_412_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5808000,413000,5809000
3dm_33_412_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5809000,413000,5810000
3dm_33_412_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5810000,413000,5811000
3dm_33_412_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5811000,413000,5812000
3dm_33_412_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5812000,413000,5813000
3dm_33_412_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5813000,413000,5814000
3dm_33_412_5814_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,412000,5814000,413000,5815000
3dm_33_413_5805_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5805000,414000,5806000
3dm_33_413_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5806000,414000,5807000
3dm_33_413_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5807000,414000,5808000
3dm_33_413_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5808000,414000,5809000
3dm_33_413_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5809000,414000,5810000
3dm_33_413_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5810000,414000,5811000
3dm_33_413_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5811000,414000,5812000
3dm_33_413_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5812000,414000,5813000
3dm_33_413_5813_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,413000,5813000,414000,5814000
3dm_33_414_5806_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,414000,5806000,415000,5807000
3dm_33_414_5807_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,414000,5807000,415000,5808000
3dm_33_414_5808_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,414000,5808000,415000,5809000
3dm_33_414_5809_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,414000,5809000,415000,5810000
3dm_33_414_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,414000,5810000,415000,5811000
3dm_33_414_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,414000,5811000,415000,5812000
3dm_33_414_5812_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,414000,5812000,415000,5813000
3dm_33_415_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,415000,5810000,416000,5811000
3dm_33_415_5811_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,415000,5811000,416000,5812000
3dm_33_416_5810_1_be.las,Suedost.zip,https://gdi.berlin.de/data/a_als/atom/Suedost.zip,EPSG:25833,416000,5810000,417000,5811000
3dm_33_369_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,369000,5808000,370000,5809000
3dm_33_369_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,369000,5809000,370000,5810000
3dm_33_370_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,370000,5808000,371000,5809000
3dm_33_370_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,370000,5809000,371000,5810000
3dm_33_370_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,370000,5810000,371000,5811000
3dm_33_371_5806_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5806000,372000,5807000
3dm_33_371_5807_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5807000,372000,5808000
3dm_33_371_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5808000,372000,5809000
3dm_33_371_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5809000,372000,5810000
3dm_33_371_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5810000,372000,5811000
3dm_33_371_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5811000,372000,5812000
3dm_33_371_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5812000,372000,5813000
3dm_33_371_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5813000,372000,5814000
3dm_33_371_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5814000,372000,5815000
3dm_33_371_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,371000,5815000,372000,5816000
3dm_33_372_5805_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5805000,373000,5806000
3dm_33_372_5806_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5806000,373000,5807000
3dm_33_372_5807_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5807000,373000,5808000
3dm_33_372_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5808000,373000,5809000
3dm_33_372_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5809000,373000,5810000
3dm_33_372_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5810000,373000,5811000
3dm_33_372_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5811000,373000,5812000
3dm_33_372_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5812000,373000,5813000
3dm_33_372_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5813000,373000,5814000
3dm_33_372_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5814000,373000,5815000
3dm_33_372_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,372000,5815000,373000,5816000
3dm_33_373_5805_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5805000,374000,5806000
3dm_33_373_5806_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5806000,374000,5807000
3dm_33_373_5807_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5807000,374000,5808000
3dm_33_373_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5808000,374000,5809000
3dm_33_373_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5809000,374000,5810000
3dm_33_373_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5810000,374000,5811000
3dm_33_373_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5811000,374000,5812000
3dm_33_373_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5812000,374000,5813000
3dm_33_373_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5813000,374000,5814000
3dm_33_373_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5814000,374000,5815000
3dm_33_373_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,373000,5815000,374000,5816000
3dm_33_374_5806_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5806000,375000,5807000
3dm_33_374_5807_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5807000,375000,5808000
3dm_33_374_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5808000,375000,5809000
3dm_33_374_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5809000,375000,5810000
3dm_33_374_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5810000,375000,5811000
3dm_33_374_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5811000,375000,5812000
3dm_33_374_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5812000,375000,5813000
3dm_33_374_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5813000,375000,5814000
3dm_33_374_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5814000,375000,5815000
3dm_33_374_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,374000,5815000,375000,5816000
3dm_33_375_5806_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5806000,376000,5807000
3dm_33_375_5807_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5807000,376000,5808000
3dm_33_375_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5808000,376000,5809000
3dm_33_375_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5809000,376000,5810000
3dm_33_375_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5810000,376000,5811000
3dm_33_375_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5811000,376000,5812000
3dm_33_375_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5812000,376000,5813000
3dm_33_375_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5813000,376000,5814000
3dm_33_375_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5814000,376000,5815000
3dm_33_375_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,375000,5815000,376000,5816000
3dm_33_376_5807_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5807000,377000,5808000
3dm_33_376_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5808000,377000,5809000
3dm_33_376_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5809000,377000,5810000
3dm_33_376_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5810000,377000,5811000
3dm_33_376_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5811000,377000,5812000
3dm_33_376_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5812000,377000,5813000
3dm_33_376_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5813000,377000,5814000
3dm_33_376_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5814000,377000,5815000
3dm_33_376_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,376000,5815000,377000,5816000
3dm_33_377_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,377000,5808000,378000,5809000
3dm_33_377_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,377000,5809000,378000,5810000
3dm_33_377_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,377000,5810000,378000,5811000
3dm_33_377_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,377000,5811000,378000,5812000
3dm_33_377_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,377000,5812000,378000,5813000
3dm_33_377_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,377000,5813000,378000,5814000
3dm_33_377_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,377000,5814000,378000,5815000
3dm_33_377_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,377000,5815000,378000,5816000
3dm_33_378_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,378000,5808000,379000,5809000
3dm_33_378_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,378000,5809000,379000,5810000
3dm_33_378_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,378000,5810000,379000,5811000
3dm_33_378_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,378000,5811000,379000,5812000
3dm_33_378_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,378000,5812000,379000,5813000
3dm_33_378_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,378000,5813000,379000,5814000
3dm_33_378_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,378000,5814000,379000,5815000
3dm_33_378_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,378000,5815000,379000,5816000
3dm_33_379_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,379000,5808000,380000,5809000
3dm_33_379_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,379000,5809000,380000,5810000
3dm_33_379_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,379000,5810000,380000,5811000
3dm_33_379_5811_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,379000,5811000,380000,5812000
3dm_33_379_5812_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,379000,5812000,380000,5813000
3dm_33_379_5813_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,379000,5813000,380000,5814000
3dm_33_379_5814_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,379000,5814000,380000,5815000
3dm_33_379_5815_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,379000,5815000,380000,5816000
3dm_33_380_5807_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,380000,5807000,381000,5808000
3dm_33_380_5808_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,380000,5808000,381000,5809000
3dm_33_380_5809_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,380000,5809000,381000,5810000
3dm_33_380_5810_1_be.las,Suedwest.zip,https://gdi.berlin.de/data/a_als/atom/Suedwest.zip,EPSG:25833,380000,5810000,381000,5811000
